"","Exhaust.System.Specialists","Intake.System.Specialists","Fuel.Emissions.Specialists","Drivetrain.Specialists","Repair.Date"
"88944",1,1,0,1,2017-01-29
"88945",3,2,1,1,2017-02-09
"88946",1,1,1,2,2017-01-25
"88947",1,1,2,2,2017-01-25
"88948",1,1,1,2,2017-01-30
"88949",3,2,2,1,2017-01-29
"88950",1,1,2,2,2017-01-31
"88951",1,1,1,1,2017-02-02
"88952",4,2,2,1,2017-01-25
"88953",1,1,0,1,2017-02-06
"88954",1,1,1,2,2017-01-25
"88955",1,1,1,1,2017-02-01
"88956",1,1,1,1,2017-01-30
"88957",1,1,2,2,2017-02-11
"88958",3,2,2,1,2017-02-01
"88959",3,2,2,2,2017-02-07
"88960",0,1,1,2,2017-02-05
"88961",3,2,1,1,2017-01-25
"88962",3,2,2,2,2017-02-13
"88963",3,2,2,2,2017-02-01
"88964",1,1,2,1,2017-01-25
"88965",1,1,2,2,2017-01-31
"88966",1,1,1,1,2017-01-28
"88967",3,2,1,2,2017-02-04
"88968",1,1,1,1,2017-02-06
"88969",1,1,2,2,2017-01-25
"88970",1,1,2,2,2017-02-09
"88971",3,2,1,2,2017-02-01
"88972",1,1,2,2,2017-01-27
"88973",3,2,1,2,2017-02-09
"88974",1,1,1,1,2017-02-02
"88975",3,2,2,2,2017-02-04
"88976",3,2,2,2,2017-01-25
"88977",3,2,2,1,2017-02-11
"88978",3,2,1,1,2017-02-12
"88979",2,4,1,2,2017-02-08
"88980",1,1,1,2,2017-02-01
"88981",3,2,1,1,2017-02-04
"88982",3,2,1,1,2017-02-09
"88983",1,1,1,1,2017-02-09
"88984",3,2,2,1,2017-02-13
"88985",1,1,2,2,2017-02-11
"88986",3,2,1,1,2017-02-14
"88987",1,1,2,2,2017-01-25
"88988",1,1,2,1,2017-02-06
"88989",1,1,1,2,2017-02-05
"88990",3,2,1,1,2017-02-16
"88991",1,1,1,2,2017-02-08
"88992",1,1,2,2,2017-02-06
"88993",3,2,2,2,2017-02-03
"88994",1,1,1,1,2017-01-24
"88995",1,1,1,2,2017-01-24
"88996",1,1,1,2,2017-01-26
"88997",1,1,2,1,2017-01-27
"88998",1,1,1,1,2017-02-12
"88999",4,2,1,1,2017-01-27
"89000",1,1,1,2,2017-02-15
"89001",1,1,1,2,2017-02-08
"89002",3,2,2,2,2017-02-12
"89003",3,2,1,1,2017-01-31
"89004",3,2,1,2,2017-02-08
"89005",1,1,2,1,2017-01-29
"89006",3,2,1,3,2017-02-01
"89007",1,1,1,2,2017-01-31
"89008",1,1,2,2,2017-01-31
"89009",3,2,1,1,2017-02-08
"89010",3,2,2,2,2017-01-30
"89011",3,2,2,2,2017-02-06
"89012",1,1,2,2,2017-01-27
"89013",3,2,1,2,2017-02-04
"89014",1,1,2,2,2017-02-06
"89015",1,1,2,2,2017-01-26
"89016",3,2,1,1,2017-01-27
"89017",1,1,2,1,2017-02-12
"89018",1,1,2,1,2017-02-02
"89019",1,1,2,2,2017-02-11
"89020",1,1,0,2,2017-02-09
"89021",1,1,1,1,2017-02-08
"89022",1,1,1,1,2017-02-10
"89023",2,4,2,1,2017-01-31
"89024",1,1,2,1,2017-01-26
"89025",3,2,1,1,2017-01-30
"89026",1,1,2,1,2017-02-08
"89027",1,1,1,1,2017-01-28
"89028",3,2,1,2,2017-02-10
"89029",3,2,1,1,2017-02-09
"89030",1,1,1,2,2017-02-04
"89031",3,2,2,1,2017-02-01
"89032",3,2,2,2,2017-01-30
"89033",1,1,1,2,2017-01-26
"89034",1,1,2,2,2017-01-26
"89035",3,2,1,2,2017-02-01
"89036",1,1,1,2,2017-01-25
"89037",1,1,1,1,2017-02-07
"89038",1,1,1,2,2017-01-26
"89039",1,1,3,2,2017-02-11
"89040",1,1,2,2,2017-01-26
"89041",1,1,1,1,2017-02-11
"89042",1,1,1,2,2017-02-02
"89043",1,1,1,1,2017-02-01
"89044",1,1,2,1,2017-02-03
"89045",1,1,1,2,2017-01-25
"89046",3,2,2,2,2017-02-11
"89047",1,1,1,2,2017-02-09
"89048",3,2,1,1,2017-01-27
"89049",1,1,1,2,2017-02-13
"89050",1,1,1,1,2017-02-05
"89051",1,1,1,2,2017-01-30
"89052",1,1,2,2,2017-02-02
"89053",1,1,2,1,2017-01-26
"89054",1,1,2,2,2017-02-10
"89055",3,2,2,2,2017-02-01
"89056",3,2,1,1,2017-02-07
"89057",1,1,1,1,2017-01-26
"89058",3,2,2,2,2017-02-16
"89059",3,2,2,1,2017-02-13
"89060",1,1,1,2,2017-01-29
"89061",1,1,2,1,2017-02-12
"89062",3,2,1,1,2017-02-03
"89063",1,1,1,1,2017-01-30
"89064",3,2,2,1,2017-02-07
"89065",3,2,1,1,2017-02-07
"89066",1,1,2,1,2017-01-25
"89067",1,1,2,2,2017-02-15
"89068",1,1,2,1,2017-02-07
"89069",1,1,2,1,2017-02-06
"89070",1,1,1,2,2017-02-13
"89071",1,1,1,1,2017-02-02
"89072",3,2,2,2,2017-01-30
"89073",1,1,1,1,2017-01-27
"89074",3,2,1,1,2017-02-06
"89075",1,1,1,1,2017-02-03
"89076",2,4,2,2,2017-02-11
"89077",1,1,1,2,2017-01-25
"89078",3,2,2,2,2017-02-12
"89079",3,2,2,2,2017-01-31
"89080",3,2,1,1,2017-01-24
"89081",3,2,2,1,2017-02-01
"89082",1,1,2,2,2017-01-29
"89083",1,1,1,1,2017-01-30
"89084",3,2,1,1,2017-01-31
"89085",3,2,2,1,2017-02-08
"89086",1,1,1,1,2017-01-27
"89087",1,1,2,2,2017-02-04
"89088",1,1,1,2,2017-01-25
"89089",3,2,1,1,2017-01-29
"89090",3,2,1,1,2017-02-06
"89091",3,2,2,2,2017-02-14
"89092",3,2,1,1,2017-02-02
"89093",1,1,2,2,2017-02-16
"89094",3,2,1,1,2017-02-14
"89095",1,1,1,2,2017-01-26
"89096",3,2,2,1,2017-01-26
"89097",3,2,1,1,2017-01-30
"89098",1,1,2,1,2017-01-25
"89099",1,1,1,1,2017-02-08
"89100",3,2,1,1,2017-01-29
"89101",1,1,0,1,2017-02-09
"89102",1,1,2,3,2017-02-10
"89103",3,2,2,2,2017-01-30
"89104",3,2,1,2,2017-01-31
"89105",1,1,2,2,2017-01-25
"89106",3,2,1,2,2017-02-02
"89107",3,2,1,1,2017-02-03
"89108",3,2,2,1,2017-02-03
"89109",1,1,1,2,2017-02-08
"89110",3,2,1,2,2017-01-25
"89111",1,1,1,2,2017-02-10
"89112",1,1,2,2,2017-02-14
"89113",1,1,2,2,2017-01-28
"89114",1,1,2,2,2017-02-06
"89115",3,2,2,1,2017-02-07
"89116",1,1,1,2,2017-01-27
"89117",1,1,2,1,2017-02-02
"89118",3,2,1,1,2017-02-15
"89119",1,1,2,1,2017-02-04
"89120",1,1,1,1,2017-01-28
"89121",3,2,1,2,2017-02-12
"89122",1,1,1,1,2017-02-08
"89123",1,1,1,2,2017-01-31
"89124",3,2,1,2,2017-01-29
"89125",2,4,2,2,2017-01-27
"89126",1,1,1,1,2017-02-16
"89127",1,1,2,1,2017-01-25
"89128",1,1,1,1,2017-01-28
"89129",1,1,2,3,2017-01-26
"89130",1,1,2,2,2017-01-31
"89131",1,1,1,1,2017-01-27
"89132",1,1,1,2,2017-02-10
"89133",1,1,1,1,2017-02-14
"89134",3,2,2,2,2017-02-01
"89135",3,2,1,1,2017-02-14
"89136",1,1,3,2,2017-01-30
"89137",1,1,2,1,2017-02-07
"89138",1,1,1,1,2017-02-04
"89139",3,2,2,1,2017-01-27
"89140",1,1,2,1,2017-02-15
"89141",3,2,1,1,2017-02-15
"89142",1,1,2,1,2017-02-09
"89143",1,1,1,2,2017-01-26
"89144",1,1,2,2,2017-02-05
"89145",3,2,1,1,2017-02-07
"89146",1,1,1,2,2017-02-07
"89147",1,1,2,1,2017-02-07
"89148",1,1,0,1,2017-02-15
"89149",1,1,1,1,2017-02-03
"89150",1,1,1,1,2017-02-11
"89151",1,1,2,1,2017-02-08
"89152",3,2,1,1,2017-02-03
"89153",1,1,1,1,2017-02-13
"89154",3,2,2,2,2017-02-01
"89155",3,2,2,2,2017-02-14
"89156",1,1,1,1,2017-02-06
"89157",1,1,2,1,2017-01-25
"89158",1,1,1,2,2017-01-25
"89159",3,2,2,2,2017-02-10
"89160",3,2,1,2,2017-02-01
"89161",1,1,3,2,2017-01-28
"89162",1,1,2,2,2017-02-09
"89163",1,1,1,1,2017-01-28
"89164",3,2,2,2,2017-01-24
"89165",3,2,1,1,2017-02-04
"89166",2,4,2,1,2017-02-11
"89167",3,2,1,2,2017-01-25
"89168",1,1,2,2,2017-02-11
"89169",1,1,2,1,2017-01-31
"89170",1,1,2,2,2017-02-03
"89171",3,2,2,2,2017-02-08
"89172",1,1,1,2,2017-02-03
"89173",3,2,1,1,2017-02-07
"89174",1,1,2,1,2017-01-31
"89175",3,2,2,1,2017-02-10
"89176",1,1,2,1,2017-01-29
"89177",3,2,2,1,2017-01-28
"89178",1,1,2,1,2017-01-27
"89179",1,1,1,1,2017-01-30
"89180",1,1,1,2,2017-02-03
"89181",1,1,2,2,2017-01-26
"89182",1,1,2,2,2017-02-04
"89183",3,2,2,1,2017-02-04
"89184",1,1,2,2,2017-01-25
"89185",1,1,2,2,2017-02-06
"89186",3,2,2,2,2017-02-03
"89187",3,2,2,1,2017-02-12
"89188",3,2,2,1,2017-01-27
"89189",1,1,2,1,2017-02-14
"89190",2,4,1,2,2017-02-03
"89191",1,1,2,1,2017-01-27
"89192",1,1,1,1,2017-02-11
"89193",1,1,1,2,2017-02-07
"89194",3,2,1,2,2017-01-30
"89195",1,1,1,2,2017-01-27
"89196",3,2,1,1,2017-02-11
"89197",1,1,1,1,2017-02-02
"89198",3,2,2,2,2017-01-27
"89199",3,2,1,1,2017-01-26
"89200",3,2,2,1,2017-01-27
"89201",4,2,1,1,2017-01-26
"89202",3,2,2,2,2017-02-16
"89203",1,1,1,1,2017-01-25
"89204",0,1,2,2,2017-02-06
"89205",1,1,2,1,2017-02-12
"89206",3,2,1,1,2017-02-07
"89207",1,1,3,2,2017-01-31
"89208",1,1,2,2,2017-02-13
"89209",1,1,1,1,2017-02-05
"89210",1,1,1,1,2017-02-11
"89211",3,2,0,0,2017-02-03
"89212",1,1,2,2,2017-01-29
"89213",1,1,1,1,2017-01-30
"89214",4,2,1,3,2017-01-25
"89215",1,1,2,2,2017-01-26
"89216",3,2,2,2,2017-01-26
"89217",0,1,2,2,2017-01-30
"89218",1,1,2,2,2017-01-31
"89219",4,2,1,2,2017-01-31
"89220",1,1,1,2,2017-01-26
"89221",1,1,1,1,2017-01-28
"89222",1,1,2,2,2017-02-05
"89223",1,1,1,1,2017-02-11
"89224",1,1,1,1,2017-02-05
"89225",1,1,1,2,2017-02-09
"89226",1,1,2,2,2017-01-30
"89227",0,1,1,2,2017-02-12
"89228",3,2,2,2,2017-02-03
"89229",1,1,1,1,2017-01-28
"89230",3,2,1,1,2017-02-11
"89231",1,1,1,2,2017-01-29
"89232",3,2,2,2,2017-01-30
"89233",3,2,1,2,2017-02-04
"89234",1,1,2,1,2017-01-30
"89235",1,1,1,1,2017-01-25
"89236",3,2,1,0,2017-01-29
"89237",1,1,1,1,2017-02-01
"89238",1,1,1,2,2017-01-24
"89239",1,1,1,1,2017-01-30
"89240",0,1,2,1,2017-02-03
"89241",1,1,3,2,2017-02-02
"89242",3,2,2,1,2017-01-24
"89243",1,1,1,1,2017-01-26
"89244",3,2,2,1,2017-02-03
"89245",1,1,2,1,2017-01-28
"89246",2,4,2,2,2017-02-06
"89247",1,1,1,1,2017-01-28
"89248",2,4,2,2,2017-02-15
"89249",3,2,2,2,2017-02-12
"89250",1,1,2,1,2017-02-03
"89251",3,2,2,0,2017-01-27
"89252",1,1,2,2,2017-02-11
"89253",1,1,2,2,2017-01-24
"89254",1,1,2,1,2017-02-02
"89255",3,2,2,1,2017-01-31
"89256",1,1,1,2,2017-02-15
"89257",1,1,1,1,2017-01-28
"89258",1,1,1,1,2017-02-04
"89259",1,1,1,2,2017-01-27
"89260",1,1,2,1,2017-01-29
"89261",1,1,1,1,2017-02-06
"89262",1,1,1,1,2017-02-03
"89263",3,2,2,1,2017-02-01
"89264",3,2,3,2,2017-02-04
"89265",3,2,1,1,2017-02-12
"89266",3,2,1,1,2017-02-13
"89267",1,1,2,1,2017-02-02
"89268",1,1,1,1,2017-02-02
"89269",3,2,2,2,2017-02-14
"89270",3,2,2,1,2017-02-02
"89271",1,1,1,1,2017-02-06
"89272",3,2,1,1,2017-02-02
"89273",1,1,1,1,2017-02-01
"89274",3,2,2,2,2017-01-29
"89275",1,1,1,2,2017-01-29
"89276",1,1,2,2,2017-02-12
"89277",1,1,2,2,2017-02-13
"89278",3,2,1,2,2017-02-04
"89279",3,2,1,2,2017-02-08
"89280",1,1,1,1,2017-02-01
"89281",3,2,2,1,2017-02-11
"89282",1,1,2,2,2017-02-04
"89283",3,2,1,2,2017-02-12
"89284",3,2,1,2,2017-02-06
"89285",1,1,1,1,2017-02-14
"89286",3,2,1,1,2017-01-31
"89287",1,1,0,1,2017-02-01
"89288",3,2,1,2,2017-02-12
"89289",1,1,2,1,2017-01-26
"89290",3,2,1,1,2017-02-10
"89291",3,2,2,2,2017-01-25
"89292",3,2,1,1,2017-01-27
"89293",3,2,1,2,2017-02-08
"89294",1,1,2,2,2017-01-28
"89295",1,1,1,1,2017-01-28
"89296",3,2,2,1,2017-02-05
"89297",1,1,1,1,2017-01-30
"89298",1,1,2,2,2017-01-27
"89299",3,2,1,1,2017-02-13
"89300",3,2,1,1,2017-02-02
"89301",3,2,2,2,2017-02-01
"89302",3,2,1,2,2017-01-26
"89303",3,2,2,1,2017-02-06
"89304",1,1,2,2,2017-02-01
"89305",3,2,1,2,2017-02-07
"89306",4,0,2,2,2017-01-30
"89307",1,1,1,1,2017-01-25
"89308",1,1,1,1,2017-02-06
"89309",1,1,2,2,2017-02-15
"89310",3,2,1,2,2017-01-26
"89311",1,1,2,2,2017-01-25
"89312",1,1,1,1,2017-01-28
"89313",1,1,1,2,2017-01-26
"89314",1,1,2,2,2017-02-06
"89315",1,1,1,1,2017-01-30
"89316",1,1,1,1,2017-02-05
"89317",1,1,2,2,2017-01-28
"89318",3,2,2,1,2017-02-03
"89319",1,1,2,2,2017-01-26
"89320",1,1,1,2,2017-01-26
"89321",3,2,1,1,2017-02-11
"89322",3,2,1,2,2017-01-30
"89323",1,1,1,1,2017-02-14
"89324",1,1,1,1,2017-01-28
"89325",3,2,1,2,2017-02-03
"89326",3,2,2,2,2017-02-11
"89327",3,2,2,2,2017-01-25
"89328",1,1,2,1,2017-02-10
"89329",3,2,2,2,2017-01-27
"89330",3,2,1,1,2017-02-12
"89331",3,2,2,2,2017-01-25
"89332",1,1,2,1,2017-01-26
"89333",1,1,1,1,2017-02-04
"89334",1,1,1,1,2017-02-08
"89335",2,4,1,1,2017-01-31
"89336",3,2,1,1,2017-02-08
"89337",3,2,1,2,2017-01-27
"89338",1,1,2,3,2017-02-12
"89339",3,2,1,1,2017-02-04
"89340",1,1,1,1,2017-02-07
"89341",3,2,2,1,2017-02-05
"89342",3,2,1,2,2017-01-24
"89343",1,1,1,2,2017-01-25
"89344",1,1,2,2,2017-01-25
"89345",1,1,2,2,2017-02-14
"89346",3,2,1,1,2017-02-10
"89347",1,1,2,1,2017-02-04
"89348",1,1,2,2,2017-01-30
"89349",1,1,2,1,2017-01-25
"89350",1,1,2,2,2017-02-14
"89351",1,1,1,1,2017-02-14
"89352",1,1,1,1,2017-01-29
"89353",1,1,2,2,2017-01-25
"89354",1,1,1,2,2017-02-03
"89355",1,1,2,1,2017-01-28
"89356",3,2,2,2,2017-01-30
"89357",3,2,2,1,2017-02-02
"89358",1,1,1,2,2017-02-11
"89359",1,1,1,1,2017-01-27
"89360",1,1,1,1,2017-01-30
"89361",1,1,1,1,2017-02-10
"89362",3,2,1,1,2017-02-01
"89363",1,1,2,1,2017-01-29
"89364",3,2,1,1,2017-02-10
"89365",1,1,2,2,2017-02-07
"89366",3,2,2,1,2017-01-30
"89367",1,1,2,1,2017-01-30
"89368",3,2,1,1,2017-02-05
"89369",3,2,1,2,2017-02-04
"89370",3,2,1,2,2017-01-31
"89371",2,4,1,1,2017-02-08
"89372",3,2,2,2,2017-01-26
"89373",3,2,2,1,2017-02-13
"89374",1,1,1,1,2017-01-29
"89375",3,2,1,1,2017-01-28
"89376",1,1,1,1,2017-01-30
"89377",1,1,1,1,2017-02-12
"89378",1,1,2,2,2017-01-27
"89379",1,1,2,3,2017-02-06
"89380",3,2,2,2,2017-02-11
"89381",1,1,2,2,2017-01-25
"89382",1,1,2,1,2017-01-26
"89383",1,1,2,2,2017-01-26
"89384",1,1,2,1,2017-02-09
"89385",3,2,1,2,2017-01-31
"89386",1,1,2,2,2017-02-10
"89387",1,1,0,1,2017-02-06
"89388",1,1,2,2,2017-02-12
"89389",1,1,1,1,2017-02-03
"89390",1,1,1,2,2017-01-31
"89391",2,4,2,2,2017-02-14
"89392",3,2,1,2,2017-02-11
"89393",1,1,1,1,2017-02-03
"89394",1,1,1,1,2017-01-30
"89395",1,1,1,2,2017-02-05
"89396",1,1,2,2,2017-01-25
"89397",1,1,1,1,2017-01-28
"89398",1,1,1,1,2017-02-04
"89399",3,2,2,2,2017-02-02
"89400",1,1,1,1,2017-01-26
"89401",3,2,2,2,2017-01-25
"89402",1,1,1,2,2017-01-25
"89403",3,2,2,2,2017-01-28
"89404",3,2,2,2,2017-02-14
"89405",1,1,2,1,2017-02-02
"89406",3,2,2,2,2017-02-05
"89407",1,1,2,2,2017-01-27
"89408",1,1,1,2,2017-02-14
"89409",1,1,1,2,2017-01-29
"89410",3,2,1,2,2017-01-26
"89411",3,2,1,1,2017-02-07
"89412",1,1,1,2,2017-02-09
"89413",3,2,1,2,2017-02-07
"89414",1,1,1,1,2017-02-04
"89415",1,1,2,2,2017-01-28
"89416",1,1,1,1,2017-02-11
"89417",1,1,2,2,2017-02-16
"89418",1,1,2,2,2017-02-07
"89419",0,1,1,1,2017-02-16
"89420",1,1,2,1,2017-02-04
"89421",1,1,1,1,2017-01-29
"89422",1,1,2,1,2017-01-29
"89423",1,1,2,1,2017-02-10
"89424",1,1,1,1,2017-01-24
"89425",1,1,1,1,2017-01-29
"89426",3,2,1,2,2017-02-08
"89427",1,1,2,1,2017-01-31
"89428",1,1,1,2,2017-02-06
"89429",3,2,1,2,2017-01-27
"89430",1,1,1,1,2017-02-05
"89431",3,2,2,1,2017-02-03
"89432",1,1,1,1,2017-02-03
"89433",1,1,2,2,2017-02-01
"89434",1,1,2,1,2017-01-24
"89435",1,1,1,1,2017-01-29
"89436",1,1,2,1,2017-02-11
"89437",1,1,1,1,2017-02-08
"89438",3,2,1,1,2017-01-29
"89439",1,1,2,2,2017-01-28
"89440",3,2,1,1,2017-02-14
"89441",1,1,1,1,2017-02-05
"89442",1,1,1,1,2017-01-25
"89443",3,2,2,2,2017-01-26
"89444",3,2,2,2,2017-02-05
"89445",1,1,2,1,2017-02-09
"89446",1,1,2,2,2017-02-09
"89447",3,2,2,2,2017-01-24
"89448",3,2,1,1,2017-01-28
"89449",1,1,1,1,2017-01-25
"89450",3,2,1,1,2017-02-13
"89451",3,2,2,2,2017-02-03
"89452",1,1,2,1,2017-01-30
"89453",1,1,2,2,2017-02-03
"89454",1,1,2,1,2017-01-29
"89455",1,1,1,2,2017-02-14
"89456",1,1,2,2,2017-02-10
"89457",1,1,2,2,2017-01-30
"89458",3,2,1,1,2017-02-03
"89459",1,1,2,1,2017-02-07
"89460",3,2,2,2,2017-02-13
"89461",3,2,2,2,2017-01-29
"89462",3,2,2,2,2017-02-05
"89463",1,1,1,2,2017-02-05
"89464",1,1,2,2,2017-01-24
"89465",3,2,1,2,2017-02-13
"89466",3,2,2,2,2017-02-07
"89467",1,1,2,1,2017-02-04
"89468",3,2,1,1,2017-02-08
"89469",3,2,1,2,2017-01-25
"89470",1,1,1,1,2017-02-10
"89471",3,2,0,1,2017-02-03
"89472",3,2,1,2,2017-02-10
"89473",3,2,2,2,2017-01-28
"89474",1,1,2,1,2017-01-25
"89475",3,2,1,1,2017-02-07
"89476",3,2,1,1,2017-01-31
"89477",1,1,2,1,2017-01-30
"89478",1,1,1,1,2017-02-13
"89479",1,1,2,2,2017-01-28
"89480",3,2,1,2,2017-02-02
"89481",1,1,2,2,2017-01-25
"89482",3,2,1,1,2017-01-29
"89483",1,1,1,2,2017-02-01
"89484",1,1,2,1,2017-02-08
"89485",1,1,2,2,2017-02-14
"89486",3,2,1,2,2017-02-08
"89487",1,1,1,2,2017-01-25
"89488",3,2,2,2,2017-01-30
"89489",3,2,2,2,2017-02-01
"89490",3,2,1,1,2017-01-31
"89491",3,2,1,1,2017-01-25
"89492",3,2,2,2,2017-02-07
"89493",3,2,2,2,2017-02-05
"89494",1,1,1,2,2017-02-01
"89495",1,1,2,1,2017-02-05
"89496",3,2,2,2,2017-02-02
"89497",1,1,1,1,2017-01-25
"89498",1,1,2,2,2017-02-05
"89499",3,2,0,1,2017-02-02
"89500",1,1,2,2,2017-01-25
"89501",1,1,2,2,2017-01-31
"89502",1,1,2,1,2017-01-25
"89503",1,1,2,1,2017-02-03
"89504",1,1,1,1,2017-01-25
"89505",1,1,1,2,2017-02-08
"89506",3,2,2,1,2017-02-12
"89507",1,1,2,2,2017-01-26
"89508",1,1,1,1,2017-02-03
"89509",1,1,1,1,2017-01-28
"89510",1,1,1,1,2017-02-02
"89511",3,2,1,2,2017-01-31
"89512",3,2,1,2,2017-02-11
"89513",1,1,1,2,2017-01-29
"89514",3,2,2,1,2017-02-06
"89515",3,2,1,2,2017-02-02
"89516",3,2,2,1,2017-02-04
"89517",1,1,1,1,2017-02-14
"89518",1,1,2,2,2017-02-02
"89519",1,1,1,1,2017-01-25
"89520",1,1,1,1,2017-02-02
"89521",1,1,2,2,2017-02-09
"89522",3,2,1,0,2017-02-03
"89523",1,1,3,2,2017-01-28
"89524",1,1,2,2,2017-02-09
"89525",0,1,1,2,2017-02-04
"89526",3,2,1,2,2017-01-31
"89527",3,2,2,2,2017-02-05
"89528",1,1,1,1,2017-02-01
"89529",1,1,1,1,2017-01-30
"89530",1,1,1,2,2017-01-27
"89531",1,1,1,2,2017-01-28
"89532",1,1,2,2,2017-02-14
"89533",1,1,1,1,2017-01-28
"89534",1,1,2,1,2017-02-16
"89535",3,2,1,1,2017-01-30
"89536",1,1,1,2,2017-01-26
"89537",1,1,1,2,2017-02-05
"89538",1,1,1,1,2017-01-25
"89539",1,1,1,1,2017-01-28
"89540",1,1,0,1,2017-01-27
"89541",1,1,1,2,2017-01-27
"89542",1,1,1,2,2017-02-07
"89543",3,2,1,1,2017-01-29
"89544",1,1,1,2,2017-01-28
"89545",1,1,2,2,2017-02-15
"89546",1,1,2,2,2017-02-07
"89547",1,1,2,1,2017-02-06
"89548",0,1,1,2,2017-02-13
"89549",1,1,2,2,2017-01-27
"89550",3,2,2,1,2017-02-09
"89551",3,2,1,1,2017-02-09
"89552",1,1,2,2,2017-01-28
"89553",1,1,1,1,2017-01-27
"89554",1,1,2,1,2017-02-06
"89555",1,1,1,1,2017-01-28
"89556",1,1,3,2,2017-02-03
"89557",1,1,1,2,2017-02-02
"89558",4,2,1,1,2017-02-04
"89559",1,1,1,1,2017-01-24
"89560",1,1,1,1,2017-01-29
"89561",3,2,2,2,2017-02-07
"89562",1,1,1,1,2017-02-01
"89563",3,2,1,1,2017-02-07
"89564",1,1,1,1,2017-02-03
"89565",3,2,2,2,2017-01-26
"89566",3,2,1,1,2017-01-28
"89567",2,4,1,2,2017-02-06
"89568",1,1,2,2,2017-01-26
"89569",0,1,1,0,2017-02-10
"89570",3,2,2,1,2017-01-26
"89571",3,2,2,1,2017-01-31
"89572",3,2,2,2,2017-02-13
"89573",1,1,2,2,2017-01-25
"89574",3,2,2,2,2017-01-31
"89575",3,2,1,1,2017-02-07
"89576",1,1,1,1,2017-02-05
"89577",3,2,2,2,2017-01-27
"89578",1,1,1,1,2017-01-25
"89579",3,2,1,1,2017-02-07
"89580",3,2,2,2,2017-02-03
"89581",1,1,2,1,2017-02-11
"89582",1,1,1,1,2017-02-15
"89583",1,1,2,1,2017-01-26
"89584",1,1,2,1,2017-02-07
"89585",1,1,1,1,2017-02-14
"89586",2,4,2,2,2017-01-24
"89587",1,1,1,2,2017-02-08
"89588",3,2,1,1,2017-02-01
"89589",1,1,1,1,2017-01-28
"89590",1,1,1,1,2017-02-01
"89591",1,1,2,1,2017-01-27
"89592",1,1,1,1,2017-02-16
"89593",1,1,2,1,2017-02-09
"89594",1,1,1,1,2017-02-04
"89595",1,1,2,1,2017-02-09
"89596",3,2,1,2,2017-02-07
"89597",1,1,1,1,2017-02-08
"89598",1,1,1,1,2017-02-03
"89599",1,1,1,2,2017-01-27
"89600",3,2,2,2,2017-01-25
"89601",1,1,2,2,2017-01-25
"89602",4,2,1,1,2017-01-28
"89603",3,2,2,2,2017-01-28
"89604",1,1,1,1,2017-02-11
"89605",1,1,1,1,2017-02-13
"89606",1,1,2,2,2017-01-26
"89607",1,1,1,2,2017-02-13
"89608",1,1,1,2,2017-01-30
"89609",3,2,1,1,2017-02-08
"89610",1,1,2,2,2017-01-25
"89611",3,2,1,2,2017-02-10
"89612",3,2,2,1,2017-01-30
"89613",1,1,1,1,2017-02-08
"89614",1,1,2,2,2017-02-02
"89615",1,1,1,1,2017-01-25
"89616",4,2,1,1,2017-01-26
"89617",1,1,2,2,2017-02-06
"89618",3,2,2,1,2017-02-11
"89619",1,1,1,0,2017-02-15
"89620",1,1,2,2,2017-02-11
"89621",1,1,1,1,2017-02-14
"89622",1,1,2,1,2017-02-13
"89623",1,1,1,2,2017-02-08
"89624",1,1,0,1,2017-01-30
"89625",1,1,1,1,2017-02-06
"89626",1,1,1,1,2017-01-31
"89627",1,1,1,2,2017-01-24
"89628",3,2,1,1,2017-02-04
"89629",0,1,2,1,2017-01-31
"89630",1,1,1,2,2017-02-11
"89631",3,2,1,1,2017-01-28
"89632",3,2,2,2,2017-02-08
"89633",1,1,1,2,2017-01-27
"89634",1,1,2,1,2017-01-29
"89635",3,2,2,2,2017-02-12
"89636",1,1,1,1,2017-01-24
"89637",1,1,1,1,2017-01-25
"89638",3,2,2,2,2017-02-13
"89639",3,2,2,1,2017-01-30
"89640",1,1,2,2,2017-01-28
"89641",1,1,1,2,2017-02-16
"89642",3,2,1,1,2017-01-27
"89643",1,1,2,2,2017-01-29
"89644",3,2,2,1,2017-02-08
"89645",3,2,1,2,2017-02-12
"89646",1,1,1,2,2017-02-03
"89647",1,1,1,2,2017-02-01
"89648",3,2,1,1,2017-02-05
"89649",1,1,2,2,2017-01-24
"89650",1,1,1,1,2017-01-26
"89651",1,1,1,2,2017-02-13
"89652",1,1,1,2,2017-01-28
"89653",1,1,2,2,2017-02-03
"89654",1,1,1,1,2017-02-06
"89655",4,2,1,1,2017-01-24
"89656",1,1,2,2,2017-01-27
"89657",3,2,2,1,2017-01-28
"89658",1,1,2,2,2017-02-10
"89659",1,1,1,1,2017-02-03
"89660",1,1,1,2,2017-01-26
"89661",1,1,1,2,2017-01-26
"89662",1,1,1,1,2017-02-09
"89663",3,2,2,2,2017-02-16
"89664",1,1,2,1,2017-02-03
"89665",1,1,1,2,2017-02-05
"89666",3,2,1,1,2017-02-11
"89667",3,2,1,2,2017-02-06
"89668",1,1,3,2,2017-01-30
"89669",1,1,2,2,2017-01-25
"89670",2,4,2,2,2017-02-09
"89671",1,1,2,1,2017-01-27
"89672",4,0,1,1,2017-01-30
"89673",3,2,1,1,2017-02-10
"89674",1,1,1,1,2017-02-09
"89675",3,2,1,2,2017-02-11
"89676",3,2,2,2,2017-02-08
