"","InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country"
"5518","536864","21791","VINTAGE HEADS AND TAILS CARD GAME ",3,"12/3/2010 11:27",2.51,NA,"United Kingdom"
"20820","538071","21791","VINTAGE HEADS AND TAILS CARD GAME ",5,"12/9/2010 14:09",2.51,NA,"United Kingdom"
"511460","579501","23312","VINTAGE CHRISTMAS GIFT SACK",16,"11/29/2011 16:16",3.75,14088,"United Kingdom"
"306681","563834","85071A","BLUE CHARLIE+LOLA PERSONAL DOORSIGN",24,"8/19/2011 12:50",0.39,14401,"United Kingdom"
"270580","560576","22173","METAL 4 HOOK HANGER FRENCH CHATEAU",3,"7/19/2011 14:59",2.95,17287,"United Kingdom"
"236553","557762","21122","SET/10 PINK POLKADOT PARTY CANDLES",24,"6/22/2011 14:01",1.25,15810,"United Kingdom"
"252803","559138","85160B","BLACK BIRD GARDEN DESIGN MUG",12,"7/6/2011 13:35",0.39,16919,"United Kingdom"
"422047","573038","23553","LANDMARK FRAME CAMDEN TOWN ",1,"10/27/2011 13:48",12.5,17545,"United Kingdom"
"417325","572653","47559B","TEA TIME OVEN GLOVE",4,"10/25/2011 12:12",1.25,15861,"United Kingdom"
"191114","553316","22894","TABLECLOTH RED APPLES DESIGN ",4,"5/16/2011 12:04",9.95,12682,"France"
"389932","570488","82482","WOODEN PICTURE FRAME WHITE FINISH",1,"10/10/2011 17:12",5.79,14096,"United Kingdom"
"319322","564849","20914","SET/5 RED RETROSPOT LID GLASS BOWLS",12,"8/30/2011 15:42",2.95,17675,"United Kingdom"
"2778","536592","22637","PIGGY BANK RETROSPOT ",1,"12/1/2010 17:06",5.06,NA,"United Kingdom"
"62835","541516","47594A","CAROUSEL DESIGN WASHBAG",1,"1/18/2011 17:34",1.63,NA,"United Kingdom"
"199809","554103","22998","TRAVEL CARD WALLET KEEP CALM",5,"5/22/2011 13:51",0.42,15555,"United Kingdom"
"541548","581501","21564","PINK  HEART SHAPE LOVE BUCKET ",24,"12/9/2011 10:46",0.79,12985,"United Kingdom"
"481902","577382","21080","SET/20 RED RETROSPOT PAPER NAPKINS ",2,"11/18/2011 16:48",0.85,17961,"United Kingdom"
"101944","544940","21212","PACK OF 72 RETROSPOT CAKE CASES",24,"2/25/2011 10:19",0.55,16592,"United Kingdom"
"27935","538567","22480","RED TEA TOWEL CLASSIC DESIGN",24,"12/13/2010 11:23",1.25,13999,"United Kingdom"
"24621","538349","22550","HOLIDAY FUN LUDO",1,"12/10/2010 14:59",7.62,NA,"United Kingdom"
"346891","567211","22327","ROUND SNACK BOXES SET OF 4 SKULLS",1,"9/19/2011 11:02",2.95,14159,"United Kingdom"
"535102","581188","21115","ROSE CARAVAN DOORSTOP",8,"12/7/2011 16:47",1.95,17735,"United Kingdom"
"383332","570016","23314","VINTAGE CHRISTMAS TABLECLOTH",2,"10/7/2011 10:06",12.5,14911,"EIRE"
"419707","572854","85034C","3 ROSE MORRIS BOXED CANDLES",6,"10/26/2011 12:28",3.81,14096,"United Kingdom"
"506279","579134","21061","PARTY INVITES FOOTBALL",12,"11/28/2011 12:38",0.85,13115,"United Kingdom"
"121580","546774","85232D","SET/3 DECOUPAGE STACKING TINS",1,"3/16/2011 15:45",4.95,14505,"United Kingdom"
"299001","563076","23209","LUNCH BAG VINTAGE DOILY ",100,"8/11/2011 16:12",1.45,14646,"Netherlands"
"482572","577479","23081","GREEN METAL BOX ARMY SUPPLIES",4,"11/20/2011 11:34",8.25,14911,"EIRE"
"245538","558614","20667","CHERRY BLOSSOM PURSE",3,"6/30/2011 15:56",2.46,NA,"United Kingdom"
"299631","563137","84519B","CARROT CHARLIE+LOLA COASTER SET",1,"8/12/2011 11:22",1.25,14534,"United Kingdom"
"194836","553673","22193","RED DINER WALL CLOCK",2,"5/18/2011 12:46",8.5,16814,"United Kingdom"
"340621","566694","20728","LUNCH BAG CARS BLUE",10,"9/14/2011 11:50",1.65,16401,"United Kingdom"
"252271","559106","23006","TRAVEL CARD WALLET FLOWER MEADOW",2,"7/6/2011 11:10",0.42,15889,"United Kingdom"
"126584","547087","22620","4 TRADITIONAL SPINNING TOPS",12,"3/20/2011 15:58",1.25,12726,"France"
"498625","578531","22531","MAGIC DRAWING SLATE CIRCUS PARADE  ",1,"11/24/2011 14:40",0.42,17364,"United Kingdom"
"137856","548169","20914","SET/5 RED RETROSPOT LID GLASS BOWLS",8,"3/29/2011 13:48",2.95,14680,"United Kingdom"
"57813","541219","20622","VIPPASSPORT COVER ",1,"1/14/2011 14:06",1.63,NA,"United Kingdom"
"150191","549368","23126","FELTCRAFT GIRL AMELIE KIT",2,"4/8/2011 11:26",4.95,18036,"United Kingdom"
"500348","578757","22144","CHRISTMAS CRAFT LITTLE FRIENDS",1,"11/25/2011 11:41",2.1,12748,"United Kingdom"
"159676","550352","22051","BLUE SCANDINAVIAN PAISLEY WRAP",25,"4/18/2011 10:21",0.42,16719,"United Kingdom"
"521450","580367","17012D","ORIGAMI ROSE INCENSE/CANDLE SET ",1,"12/2/2011 16:39",2.46,NA,"United Kingdom"
"188982","553088","22326","ROUND SNACK BOXES SET OF4 WOODLAND ",6,"5/13/2011 11:53",2.95,16180,"United Kingdom"
"477066","577049","22554","PLASTERS IN TIN WOODLAND ANIMALS",1,"11/17/2011 13:58",1.65,17397,"United Kingdom"
"103126","545053","22951","60 CAKE CASES DOLLY GIRL DESIGN",1,"2/27/2011 12:41",0.55,17516,"United Kingdom"
"394778","570883","21967","PACK OF 12 SKULL TISSUES",24,"10/13/2011 9:55",0.39,13477,"United Kingdom"
"248132","558777","85208","SET/12 FUNKY FELT FLOWER PEG IN BAG",1,"7/4/2011 10:23",1.63,NA,"United Kingdom"
"332326","566060","21934","SKULL SHOULDER BAG",2,"9/8/2011 15:27",1.63,NA,"United Kingdom"
"145744","548898","72807C","SET/3 VANILLA SCENTED CANDLE IN BOX",2,"4/4/2011 16:28",4.25,17214,"United Kingdom"
"42778","540021","22720","SET OF 3 CAKE TINS PANTRY DESIGN ",1,"1/4/2011 12:51",4.95,17841,"United Kingdom"
"197741","553933","20712","JUMBO BAG WOODLAND ANIMALS",10,"5/20/2011 10:30",2.08,15078,"United Kingdom"
"212304","555471","85049C","ROMANTIC PINKS RIBBONS ",2,"6/3/2011 11:42",1.25,16117,"United Kingdom"
"300364","563195","21385","IVORY HANGING DECORATION  HEART",2,"8/12/2011 16:36",1.63,NA,"United Kingdom"
"245159","558613","23201","JUMBO BAG ALPHABET",30,"6/30/2011 15:46",2.08,14911,"EIRE"
"286356","562031","21165","BEWARE OF THE CAT METAL SIGN ",24,"8/1/2011 17:37",1.69,16984,"United Kingdom"
"191174","553341","22795","SWEETHEART RECIPE BOOK STAND",2,"5/16/2011 12:25",6.75,16293,"United Kingdom"
"215744","555732","22927","GREEN GIANT GARDEN THERMOMETER",4,"6/7/2011 8:19",5.95,14542,"United Kingdom"
"210909","555327","21169","YOU'RE CONFUSING ME METAL SIGN ",1,"6/2/2011 11:03",4.13,NA,"United Kingdom"
"44791","540238","85169D","PINK LOVE BIRD CANDLE",3,"1/5/2011 14:44",0.85,NA,"United Kingdom"
"72334","542240","22960","JAM MAKING SET WITH JARS",6,"1/26/2011 14:45",4.25,16124,"United Kingdom"
"360806","568312","23299","FOOD COVER WITH BEADS SET 2 ",6,"9/26/2011 12:54",3.75,18241,"United Kingdom"
"97583","544645","22630","DOLLY GIRL LUNCH BOX",12,"2/22/2011 11:58",1.95,16843,"United Kingdom"
"344801","567099","21327","SKULLS WRITING SET ",2,"9/16/2011 13:31",1.65,15311,"United Kingdom"
"244761","558540","22730","ALARM CLOCK BAKELIKE IVORY",12,"6/30/2011 12:15",3.75,17706,"United Kingdom"
"74780","542526","22798","ANTIQUE GLASS DRESSING TABLE POT",4,"1/28/2011 12:43",2.95,14659,"United Kingdom"
"56704","541110","22079","RIBBON REEL HEARTS DESIGN ",5,"1/13/2011 15:11",1.65,15916,"United Kingdom"
"267924","560368","48194","DOORMAT HEARTS",2,"7/18/2011 12:25",7.95,17841,"United Kingdom"
"119726","546569","22957","SET 3 PAPER VINTAGE CHICK PAPER EGG",6,"3/15/2011 10:53",2.95,14016,"EIRE"
"142105","548551","22961","JAM MAKING SET PRINTED",12,"4/1/2011 8:56",1.45,14886,"United Kingdom"
"280678","561485","23245","SET OF 3 REGENCY CAKE TINS",1,"7/27/2011 13:42",4.95,17841,"United Kingdom"
"82267","543196","22037","ROBOT BIRTHDAY CARD",12,"2/4/2011 12:29",0.42,13309,"United Kingdom"
"41925","539958","21934","SKULL SHOULDER BAG",19,"12/23/2010 13:26",1.66,NA,"United Kingdom"
"95721","544463","22248","DECORATION  PINK CHICK MAGIC GARDEN",1,"2/20/2011 14:31",0.85,12988,"United Kingdom"
"123605","546908","21754","HOME BUILDING BLOCK WORD",3,"3/17/2011 18:59",5.95,15648,"United Kingdom"
"319327","564849","22678","FRENCH BLUE METAL DOOR SIGN 3",10,"8/30/2011 15:42",1.25,17675,"United Kingdom"
"177001","552039","21217","RED RETROSPOT ROUND CAKE TINS",3,"5/6/2011 8:10",9.95,13081,"United Kingdom"
"521683","580367","22549","PICTURE DOMINOES",2,"12/2/2011 16:39",3.29,NA,"United Kingdom"
"98331","544677","21447","12 IVORY ROSE PEG PLACE SETTINGS",1,"2/22/2011 16:13",1.25,18196,"United Kingdom"
"168702","551134","22189","CREAM HEART CARD HOLDER",1,"4/26/2011 13:02",3.95,16729,"United Kingdom"
"197434","553907","23118","PARISIENNE JEWELLERY DRAWER ",2,"5/19/2011 18:21",7.5,14551,"United Kingdom"
"404324","571671","85049C","ROMANTIC PINKS RIBBONS ",5,"10/18/2011 13:15",1.25,16940,"United Kingdom"
"48558","540469","21912","VINTAGE SNAKES & LADDERS",3,"1/7/2011 14:04",3.75,12484,"Spain"
"262323","559911","15056P","EDWARDIAN PARASOL PINK",6,"7/13/2011 14:39",4.6,13777,"United Kingdom"
"458533","575842","22086","PAPER CHAIN KIT 50'S CHRISTMAS ",8,"11/11/2011 12:01",2.95,15024,"United Kingdom"
"482071","577406","22111","SCOTTIE DOG HOT WATER BOTTLE",3,"11/20/2011 10:36",4.95,12702,"Germany"
"59627","541362","22986","GINGHAM ROSE WRAP",25,"1/17/2011 14:49",0.42,17730,"United Kingdom"
"28138","538626","22748","POPPY'S PLAYHOUSE KITCHEN",3,"12/13/2010 12:57",2.1,17338,"United Kingdom"
"101333","544913","21985","PACK OF 12 HEARTS DESIGN TISSUES ",12,"2/24/2011 15:26",0.29,15543,"United Kingdom"
"5641","536865","22669","RED BABY BUNTING ",1,"12/3/2010 11:28",5.91,NA,"United Kingdom"
"141402","548511","22441","GROW YOUR OWN BASIL IN ENAMEL MUG",5,"3/31/2011 15:43",2.1,14056,"United Kingdom"
"144421","548741","48111","DOORMAT 3 SMILEY CATS",2,"4/4/2011 12:00",7.95,16224,"United Kingdom"
"29891","538827","85159A","BLACK TEA,COFFEE,SUGAR JARS",12,"12/14/2010 12:59",1.25,14298,"United Kingdom"
"35532","539436","22969","HOMEMADE JAM SCENTED CANDLES",5,"12/17/2010 14:49",3.36,NA,"United Kingdom"
"275560","560996","20856","DENIM PATCH PURSE PINK BUTTERFLY",2,"7/22/2011 13:53",1.65,17625,"United Kingdom"
"219333","556092","47566b","TEA TIME PARTY BUNTING",1,"6/8/2011 15:25",8.29,NA,"United Kingdom"
"434374","574043","23286","BLUE VINTAGE SPOT BEAKER",1,"11/2/2011 13:13",0.85,16367,"United Kingdom"
"288653","562201","71053","WHITE METAL LANTERN",2,"8/3/2011 12:31",3.75,14527,"United Kingdom"
"206988","554961","47566b","TEA TIME PARTY BUNTING",5,"5/27/2011 15:19",8.29,NA,"United Kingdom"
"197790","553935","22033","BOTANICAL ROSE GREETING CARD",12,"5/20/2011 10:32",0.42,15856,"United Kingdom"
"120188","546649","37340","MULTICOLOUR SPRING FLOWER MUG",1,"3/15/2011 14:17",8.29,NA,"United Kingdom"
"381616","569869","22772","PINK DRAWER KNOB ACRYLIC EDWARDIAN",36,"10/6/2011 14:59",1.25,NA,"United Kingdom"
"214598","555589","22326","ROUND SNACK BOXES SET OF4 WOODLAND ",12,"6/6/2011 9:36",2.95,12802,"Netherlands"
"265135","560209","23242","TREASURE TIN BUFFALO BILL ",2,"7/15/2011 14:05",2.08,15004,"United Kingdom"
"86331","543546","11001","ASSTD DESIGN RACING CAR PEN",10,"2/9/2011 16:52",3.29,NA,"United Kingdom"
"310090","564165","21755","LOVE BUILDING BLOCK WORD",1,"8/23/2011 13:35",5.95,13593,"United Kingdom"
"319747","564868","23080","RED METAL BOX TOP SECRET",8,"8/31/2011 10:42",8.25,16842,"United Kingdom"
"538195","581401","90214C","LETTER ""C"" BLING KEY RING",12,"12/8/2011 13:43",0.29,17644,"United Kingdom"
"474763","C576850","21428","SET3 BOOK BOX GREEN GINGHAM FLOWER ",-2,"11/16/2011 15:40",4.25,13924,"United Kingdom"
"200883","554160","20679","EDWARDIAN PARASOL RED",1,"5/23/2011 11:49",5.95,17841,"United Kingdom"
"535408","581217","20972","PINK CREAM FELT CRAFT TRINKET BOX ",2,"12/8/2011 9:20",2.46,NA,"United Kingdom"
"518898","580127","21790","VINTAGE SNAP CARDS",24,"12/1/2011 17:51",0.85,14911,"EIRE"
"364357","568657","22899","CHILDREN'S APRON DOLLY GIRL ",2,"9/28/2011 12:22",2.1,16460,"United Kingdom"
"391293","570667","22383","LUNCH BAG SUKI DESIGN ",10,"10/11/2011 14:33",1.65,12362,"Belgium"
"90236","543990","82482","WOODEN PICTURE FRAME WHITE FINISH",6,"2/15/2011 9:59",2.55,15122,"United Kingdom"
"93858","544316","21509","COWBOYS AND INDIANS BIRTHDAY CARD ",12,"2/17/2011 14:49",0.42,16556,"United Kingdom"
"54181","540859","22971","QUEENS GUARD COFFEE MUG",6,"1/12/2011 10:58",2.55,17965,"United Kingdom"
"119838","546625","84992","72 SWEETHEART FAIRY CAKE CASES",1,"3/15/2011 11:45",0.55,17542,"United Kingdom"
"210501","555282","47590A","BLUE HAPPY BIRTHDAY BUNTING",20,"6/2/2011 9:04",5.45,12709,"Germany"
"181979","552514","20761","BLUE PAISLEY SKETCHBOOK",1,"5/9/2011 16:30",7.46,NA,"United Kingdom"
"74122","542401","22563","HAPPY STENCIL CRAFT",10,"1/27/2011 15:51",1.25,14541,"United Kingdom"
"304657","563590","22960","JAM MAKING SET WITH JARS",230,"8/17/2011 20:02",4.6,17450,"United Kingdom"
"267833","560363","23293","SET OF 12 FAIRY CAKE BAKING CASES",16,"7/18/2011 12:05",0.83,12589,"France"
"264830","560120","84997D","CHILDRENS CUTLERY POLKADOT PINK",8,"7/15/2011 10:27",4.15,14907,"United Kingdom"
"21736","538116","21931","JUMBO STORAGE BAG SUKI",20,"12/9/2010 15:32",1.95,13327,"United Kingdom"
"143873","548714","21067","VINTAGE RED TEATIME MUG",1,"4/3/2011 15:07",1.25,17337,"United Kingdom"
"133243","547730","22629","SPACEBOY LUNCH BOX ",2,"3/25/2011 11:01",1.95,14796,"United Kingdom"
"173557","551718","21454","PAINTED PINK RABBIT ",1,"5/3/2011 16:06",0.83,NA,"United Kingdom"
"531894","580978","22197","POPCORN HOLDER",200,"12/6/2011 15:36",0.72,13078,"United Kingdom"
"192346","553405","20963","APPLE BATH SPONGE",12,"5/17/2011 8:37",1.25,14952,"United Kingdom"
"315422","564727","22659","LUNCH BOX I LOVE LONDON",1,"8/28/2011 12:31",1.95,16686,"United Kingdom"
"206726","554956","21155","RED RETROSPOT PEG BAG",1,"5/27/2011 15:17",4.96,NA,"United Kingdom"
"450715","575176","23391"," I LOVE LONDON MINI BACKPACK",2,"11/8/2011 18:29",4.15,NA,"United Kingdom"
"148994","549262","85123A","WHITE HANGING HEART T-LIGHT HOLDER",3,"4/7/2011 12:38",2.95,14465,"United Kingdom"
"294940","562730","22726","ALARM CLOCK BAKELIKE GREEN",8,"8/9/2011 10:16",3.75,17554,"United Kingdom"
"102374","545016","22792","FLUTED ANTIQUE CANDLE HOLDER",12,"2/25/2011 13:51",0.85,16473,"United Kingdom"
"177199","552046","37501","TEA TIME TEA SET IN GIFT BOX",3,"5/6/2011 9:44",6.95,15235,"United Kingdom"
"367575","568898","22381","TOY TIDY PINK POLKADOT",5,"9/29/2011 13:17",2.1,13354,"United Kingdom"
"198394","554038","23061","VINTAGE EMBOSSED HEART",12,"5/20/2011 14:23",1.25,12775,"Netherlands"
"206578","554942","21925","UNION STRIPE CUSHION COVER ",1,"5/27/2011 14:01",1.25,17841,"United Kingdom"
"168567","551059","48184","DOORMAT ENGLISH ROSE ",1,"4/26/2011 12:08",7.95,13668,"United Kingdom"
"92185","544181","82484","WOOD BLACK BOARD ANT WHITE FINISH",2,"2/16/2011 14:56",7.95,17175,"United Kingdom"
"163376","550542","22674","FRENCH TOILET SIGN BLUE METAL",1,"4/19/2011 11:37",2.46,NA,"United Kingdom"
"162972","550526","22423","REGENCY CAKESTAND 3 TIER",5,"4/19/2011 10:40",12.75,14309,"United Kingdom"
"204745","554694","21977","PACK OF 60 PINK PAISLEY CAKE CASES",2,"5/25/2011 17:06",1.25,NA,"United Kingdom"
"232235","557311","23288","GREEN VINTAGE SPOT BEAKER",6,"6/19/2011 15:36",0.85,15700,"United Kingdom"
"182722","C552564","23201","JUMBO BAG ALPHABET",-200,"5/10/2011 11:55",1.79,13694,"United Kingdom"
"55233","540980","22584","PACK OF 6 PANNETONE GIFT BOXES",3,"1/12/2011 15:22",2.55,14514,"United Kingdom"
"269201","560441","15044A","PINK PAPER PARASOL ",6,"7/18/2011 16:57",2.95,14029,"United Kingdom"
"541183","581493","79190B","RETRO PLASTIC POLKA TRAY",15,"12/9/2011 10:10",0.42,12423,"Belgium"
"283237","561702","22801","ANTIQUE GLASS PEDESTAL BOWL",4,"7/29/2011 10:58",3.75,15149,"United Kingdom"
"108390","545530","22273","FELTCRAFT DOLL MOLLY",6,"3/3/2011 13:45",2.95,17416,"United Kingdom"
"140483","548406","22558","CLOTHES PEGS RETROSPOT PACK 24 ",96,"3/31/2011 9:57",1.45,15061,"United Kingdom"
"516483","579910","22423","REGENCY CAKESTAND 3 TIER",3,"12/1/2011 8:52",12.75,14911,"EIRE"
"258041","559550","22090","PAPER BUNTING RETROSPOT",6,"7/10/2011 15:38",2.95,17757,"United Kingdom"
"337829","566480","20713","JUMBO BAG OWLS",10,"9/13/2011 9:17",2.08,16451,"United Kingdom"
"337397","566446","22178","VICTORIAN GLASS HANGING T-LIGHT",1,"9/12/2011 15:40",2.46,NA,"United Kingdom"
"276309","561037","22467","GUMBALL COAT RACK",6,"7/24/2011 11:55",2.55,12472,"Germany"
"535171","581191","23035","DRAWER KNOB CERAMIC IVORY",18,"12/7/2011 16:56",1.45,17449,"United Kingdom"
"92856","544206","21928","JUMBO BAG SCANDINAVIAN PAISLEY",1,"2/17/2011 10:33",4.13,NA,"United Kingdom"
"47400","540414","22326","ROUND SNACK BOXES SET OF4 WOODLAND ",12,"1/7/2011 10:32",2.95,12481,"Germany"
"269776","560504","22327","ROUND SNACK BOXES SET OF 4 SKULLS",6,"7/19/2011 11:47",2.95,13081,"United Kingdom"
"378878","569669","23074","EMBOSSED HEART TRINKET BOX",2,"10/5/2011 13:47",2.08,14730,"United Kingdom"
"373179","569262","23240","SET OF 4 KNICK KNACK TINS DOILY ",6,"10/3/2011 11:36",4.15,14815,"United Kingdom"
"37620","539472","21719","LOVELY BONBON STICKER SHEET",1,"12/19/2010 14:23",0.85,15581,"United Kingdom"
"428359","573425","22591","CARDHOLDER GINGHAM CHRISTMAS TREE",6,"10/31/2011 10:05",3.25,16836,"United Kingdom"
"431133","573585","23535","WALL ART BICYCLE SAFETY",2,"10/31/2011 14:41",12.46,NA,"United Kingdom"
"302234","563404","22947","WOODEN ADVENT CALENDAR RED",2,"8/16/2011 11:04",16.95,16303,"United Kingdom"
"540582","581492","20973","12 PENCIL SMALL TUBE WOODLAND",4,"12/9/2011 10:03",1.25,NA,"United Kingdom"
"258749","559672","84596L","BISCUITS SMALL BOWL LIGHT BLUE",8,"7/11/2011 14:04",0.42,14796,"United Kingdom"
"478118","577078","84912B","GREEN ROSE WASHBAG",1,"11/17/2011 15:17",3.29,NA,"United Kingdom"
"297207","562934","22470","HEART OF WICKER LARGE",1,"8/10/2011 16:56",5.79,NA,"United Kingdom"
"373910","569367","22423","REGENCY CAKESTAND 3 TIER",1,"10/3/2011 15:28",12.75,13994,"United Kingdom"
"99607","544776","22660","DOORMAT I LOVE LONDON",1,"2/23/2011 11:39",12.46,NA,"United Kingdom"
"193664","553541","21427","SKULLS STORAGE BOX SMALL",1,"5/17/2011 15:33",4.96,NA,"United Kingdom"
"523400","580511","23237","SET OF 4 KNICK KNACK TINS LEAF",6,"12/4/2011 13:54",4.15,12560,"Germany"
"527412","580720","22111","SCOTTIE DOG HOT WATER BOTTLE",1,"12/5/2011 16:55",4.95,14629,"United Kingdom"
"388125","570416","23409","PHOTO FRAME LINEN AND LACE LARGE",6,"10/10/2011 13:30",3.75,15608,"United Kingdom"
"93396","544293","21086","SET/6 RED SPOTTY PAPER CUPS",5,"2/17/2011 12:42",0.65,17954,"United Kingdom"
"432303","573867","22728","ALARM CLOCK BAKELIKE PINK",8,"11/1/2011 12:12",3.75,12674,"France"
"345924","567182","84375","SET OF 20 KIDS COOKIE CUTTERS",6,"9/18/2011 15:21",2.1,13334,"United Kingdom"
"443486","574701","23419","HOME SWEET HOME BOTTLE ",1,"11/6/2011 13:54",2.08,15426,"United Kingdom"
"118321","546428","22320","BIRDS MOBILE VINTAGE DESIGN",3,"3/13/2011 14:55",5.95,12681,"France"
"123713","546912","20725","LUNCH BAG RED RETROSPOT",2,"3/17/2011 20:12",1.65,15861,"United Kingdom"
"535761","581217","22975","SPACEBOY CHILDRENS EGG CUP",2,"12/8/2011 9:20",2.46,NA,"United Kingdom"
"29434","538796","22862","LOVE HEART NAPKIN BOX ",8,"12/14/2010 11:43",4.25,17041,"United Kingdom"
"302806","563448","22715","CARD WEDDING DAY",12,"8/16/2011 14:28",0.42,15220,"United Kingdom"
"522068","580367","90122C","TURQUOISE CRYSTAL+GLASS BRACELET",1,"12/2/2011 16:39",4.98,NA,"United Kingdom"
"74271","C542413","22940","FELTCRAFT CHRISTMAS FAIRY",-12,"1/27/2011 17:11",4.25,16923,"United Kingdom"
"112076","545868","47590A","BLUE HAPPY BIRTHDAY BUNTING",1,"3/7/2011 14:33",5.45,17841,"United Kingdom"
"52404","C540781","22776","SWEETHEART CAKESTAND 3 TIER",-1,"1/11/2011 11:22",9.95,16875,"United Kingdom"
"489704","578022","22411","JUMBO SHOPPER VINTAGE RED PAISLEY",1,"11/22/2011 13:25",2.08,17371,"United Kingdom"
"248134","558777","90013A","MIDNIGHT BLUE VINTAGE EARRINGS",1,"7/4/2011 10:23",3.73,NA,"United Kingdom"
"11712","537262","22691","DOORMAT WELCOME SUNRISE",1,"12/6/2010 11:26",7.95,15039,"United Kingdom"
"102495","545023","84945","MULTI COLOUR SILVER T-LIGHT HOLDER",24,"2/25/2011 14:25",0.85,12921,"United Kingdom"
"412630","572294","21974","SET OF 36 PAISLEY FLOWER DOILIES",6,"10/23/2011 13:10",1.45,13471,"United Kingdom"
"11170","537240","22042","CHRISTMAS CARD SINGING ANGEL",5,"12/6/2010 10:08",0.43,NA,"United Kingdom"
"150921","549525","22261","FELT EGG COSY WHITE RABBIT ",2,"4/8/2011 15:44",1.63,NA,"United Kingdom"
"168789","551137","22940","FELTCRAFT CHRISTMAS FAIRY",1,"4/26/2011 13:05",4.25,15581,"United Kingdom"
"79959","543013","22602","RETROSPOT WOODEN HEART DECORATION",1,"2/2/2011 13:35",1.63,NA,"United Kingdom"
"31120","538896","20914","SET/5 RED RETROSPOT LID GLASS BOWLS",6,"12/15/2010 9:09",2.95,16145,"United Kingdom"
"338220","566520","22426","ENAMEL WASH BOWL CREAM",16,"9/13/2011 11:26",2.95,17757,"United Kingdom"
"120941","546685","22624","IVORY KITCHEN SCALES",2,"3/16/2011 9:52",8.5,15687,"United Kingdom"
"425446","573323","23196","VINTAGE LEAF MAGNETIC NOTEPAD",3,"10/30/2011 10:54",1.45,15708,"United Kingdom"
"352372","567671","85066","CREAM SWEETHEART MINI CHEST",1,"9/21/2011 15:34",24.96,NA,"United Kingdom"
"132181","547656","84375","SET OF 20 KIDS COOKIE CUTTERS",1,"3/24/2011 12:53",2.1,13263,"United Kingdom"
"403880","571655","22617","BAKING SET SPACEBOY DESIGN",5,"10/18/2011 12:18",4.95,14688,"United Kingdom"
